date;Arconate;Caiolo;Cinisello_PN;Mantova_Lunetta2;Pieve_SGiacomo;Vertemate
01/08/2019;1039;3691.93;792.41;776.72;489.44;841.22
02/08/2019;3569.45;6155.24;3032.8;3952.49;6168.01;3431.4
03/08/2019;1506.62;1415.39;2240.92;988.99;458.05;1378.94
04/08/2019;1287.97;4304.41;1096.45;2346.12;2111.51;763.42
05/08/2019;1031.81;4492.74;1055.75;1154.22;646.91;531.34
06/08/2019;1851.23;3383.52;1165.71;2409.96;1076.1;2350.78
07/08/2019;2616.11;1575.25;3137.47;NA;2007.37;4532.64
08/08/2019;698.52;3510.4;665.53;1070.65;414.96;715.01
09/08/2019;834.18;3866.31;742.14;1148.24;793.21;425.6
10/08/2019;902.14;1981.17;1385.33;790.02;517.1;370.27
11/08/2019;1372.56;3178.7;1605.58;1989.68;2051.92;1832.21
12/08/2019;1240.09;2744.59;2395.46;2608.13;1948.72;2318.06
13/08/2019;3080.94;840.83;948.02;1254.19;1881.68;1376.55
14/08/2019;5571.37;2881.58;933.66;2024.39;3071.24;1538.01
15/08/2019;829.92;4331.94;942.84;1318.3;877.8;780.84
16/08/2019;1339.14;3721.87;1081.56;4282.6;2711.2;440.9
17/08/2019;638.67;4130.71;620.44;890.97;598.9;529.07
18/08/2019;537.72;4074.06;983.14;787.63;414.03;395.94
19/08/2019;1069.45;1388.25;962.39;740.41;523.22;453.53
20/08/2019;1361.92;909.72;1560.09;1411.4;1468.32;2704.23
21/08/2019;1430.02;572.17;1048.04;5166.98;2481.25;818.48
22/08/2019;3232.5;2396.26;2523.68;1523.7;2022.53;2661.06
23/08/2019;1511.94;1862.13;1252.06;1687.77;1268.95;1387.46
24/08/2019;813.96;393.02;969.17;2590.99;2132.49;832.58
25/08/2019;900.14;1566.74;619.51;472.55;483.59;1700.33
26/08/2019;1077.3;2133.32;697.98;874.21;770.73;450.07
27/08/2019;782.84;3556.15;363.09;819.28;658.35;612.86
28/08/2019;1263.5;4900.52;4266.64;2667.32;6585.23;3377.67
29/08/2019;695.86;789.22;540.38;1802.24;2333.88;641.59
30/08/2019;517.1;3790.1;370.27;816.62;775.79;600.1
31/08/2019;1603.98;461.24;748.12;4087.36;2297.84;1080.62
01/09/2019;1010.53;703.57;424.54;1110.42;731.5;553.94
02/09/2019;1808.8;696.39;1194.34;3424.22;2782.36;817.95
03/09/2019;1453.02;1973.99;1760.12;2371.92;2639.25;1167.74
04/09/2019;738.28;3649.25;703.17;1913.6;1680.99;560.46
05/09/2019;7637.39;3476.22;6211.1;1206.58;3641.99;10930.74
06/09/2019;7900.57;1253.39;1220.94;4816.06;5323.07;725.65
07/09/2019;519.5;1240.89;577.22;2281.22;1461.8;420.15
08/09/2019;3435.39;2350.38;1741.63;2435.93;2737.14;3165.13
09/09/2019;932.06;1456.62;1279.19;1959.09;1863.33;963.98
10/09/2019;628.42;2848.86;851.2;3202.64;2513.7;606.48
11/09/2019;670.32;2111.51;559.66;963.58;1492.66;755.17
12/09/2019;515.51;2740.86;335.16;621.38;321.86;461.64
13/09/2019;493.43;2584.32;385.57;582.54;656.36;495.56
14/09/2019;447.81;2909.91;372.4;675.91;895.36;506.6
15/09/2019;483.06;2453.45;354.05;842.69;347.93;495.82
16/09/2019;521.89;1430.68;375.06;563.52;596.5;452.47
17/09/2019;866.63;1860.94;1055.36;514.98;1012.93;1117.73
18/09/2019;1731.66;3868.57;3268.23;3039.48;3415.44;3289.6
19/09/2019;1586.38;5830.72;1268.02;3444.7;2119.67;636.27
20/09/2019;1008.67;3070.7;1426.82;3860.46;3198.38;955.21
21/09/2019;530.8;2636.46;507.53;568.18;865.83;495.16
22/09/2019;715.54;1129.7;683.35;924.48;1240.09;481.59
23/09/2019;485.98;1551.58;895.36;1065.06;1061.61;643.72
24/09/2019;273.45;379.85;264.67;1075.7;679.9;468.16
25/09/2019;491.57;2912.7;373.73;705.03;673.51;459.65
26/09/2019;579.35;1339.98;564.19;437.42;436.34;459.65
27/09/2019;694.53;1996.99;462.84;696.39;518.7;524.69
28/09/2019;1086.61;4034.69;640.4;758.1;456.46;646.38
29/09/2019;1024.1;3983.62;1146.99;965.58;1915.47;940.58
30/09/2019;666.33;312.82;1403.15;1446.38;3187.48;1066.13
01/10/2019;NA;2274.3;626.43;534.66;898.68;687.08
02/10/2019;1719.29;1623.53;950.15;764.75;1320.69;846.28
03/10/2019;6812.13;1206.58;4649.68;2185.72;2908.71;4938.02
04/10/2019;1252.06;4933.24;859.45;918.9;1369.37;801.46
05/10/2019;667.13;991.25;1258.71;1139.54;1408.87;1339.97
06/10/2019;NA;838.17;993.08;2916.16;1986.62;1312.52
07/10/2019;NA;402.19;1843.65;4985.51;5204.5;1068.8
08/10/2019;727.78;1145.53;610.47;857.32;1114.67;576.16
09/10/2019;887.38;2010.96;474.01;1174.66;2122.59;698.65
10/10/2019;724.32;327.18;1026.76;1264.03;1592.01;752.78
11/10/2019;556.74;628.82;173.56;851.6;603.95;352.58
12/10/2019;252.17;454.86;339.95;497.95;569.77;307.76
13/10/2019;938.32;355.64;496.22;417.09;484.12;539.98
14/10/2019;295.26;1759.59;288.21;777.29;634.54;468.16
15/10/2019;4219.03;1236.9;3981.09;5647.84;7102.73;5866.47
16/10/2019;3002.08;6357.67;1504.5;NA;2218.97;894.42
17/10/2019;585.2;423.74;635.34;576.56;736.69;667.13
18/10/2019;774.59;245.52;596.5;510.72;721.9;472.95
19/10/2019;1451.74;281.16;1787.79;2462.5;2349.31;1407.41
20/10/2019;2154.6;338.88;1777.94;2396.39;2591.9;2064.83
21/10/2019;3385.67;2190.51;1592.81;4863.81;3857;3384.85
22/10/2019;766.33;813.96;355.91;614.06;755.97;392.48
23/10/2019;387.3;620.98;258.55;548.09;438.9;548.23
24/10/2019;1379.74;1433.74;1483.48;1360.59;2206.47;779.25
25/10/2019;318.4;857.85;130.34;662.07;971.96;636.8
26/10/2019;550.09;287.28;488.38;1743.36;1412.33;363.09
27/10/2019;246.71;204.29;289.67;1051.96;1225.73;436.24
28/10/2019;456.46;1290.5;357.5;423.6;209.21;818.75
29/10/2019;551.55;446.88;252.57;813.69;836.84;314.68
30/10/2019;861.44;2105.82;1086.61;1925.36;1692.48;951.88
31/10/2019;718.73;1559.96;624.44;1594.36;1265.63;506.46
01/11/2019;242.06;691.33;233.42;584.25;535.32;178.75
02/11/2019;475.48;381.67;NA;489.31;410.7;168.91
03/11/2019;NA;2644.17;1215.94;2369.53;3587.01;2303.56
04/11/2019;NA;988.99;845.88;2179.6;1441.99;544.77
05/11/2019;597.74;2007.24;557.28;2201.85;2087.83;1708.34
06/11/2019;596.9;2083.58;275.31;931;808.11;767.81
07/11/2019;2164.93;601.16;1343.12;2578.87;2965.42;3421.08
08/11/2019;2543.49;1243.55;2291.06;4708.39;6483.28;2534.45
09/11/2019;548.62;243.79;691.87;1554.9;1298.08;291.14
10/11/2019;295.26;164.26;404.59;1189.95;1121.46;528.68
11/11/2019;777.18;313.61;371.6;874.21;884.45;923.82
12/11/2019;1146.43;1149.12;951.35;3771.66;2574.22;802.89
13/11/2019;1411.4;308.69;2258.34;3244.53;2399.99;1226.92
14/11/2019;1738.58;1058.15;1223.33;6811.2;13644.65;696.39
15/11/2019;2840.92;4527.05;4179.92;12604.1;12697.78;7657.7
16/11/2019;1110.02;409.37;578.55;802.27;732.85;995.82
17/11/2019;554.61;1753.21;904.83;2288.66;2274.3;1996.33
18/11/2019;642.39;788.42;297.3;4874.45;1430.61;401
19/11/2019;NA;277.7;553.01;7030.38;1013.46;2455.21
20/11/2019;478.59;219.72;1134.89;2317.39;2821.73;869.02
21/11/2019;465.82;155.61;429.32;653.55;482.12;385.57
22/11/2019;NA;663.94;738.42;3939.03;1779.14;1080.57
23/11/2019;4706.6;380.91;3931.75;6844.18;12215.44;6074.91
24/11/2019;3631.7;207.48;3379.26;6261.91;9362.25;3907.27
25/11/2019;1404.48;145.77;861.18;1801.62;1429.76;545.83
26/11/2019;272.65;252.7;465.1;1123.85;223.84;432.25
27/11/2019;1266.96;490.24;NA;3536.2;2789.28;2964.84
28/11/2019;404.05;366.28;696.57;1127.31;749.2;404.32
29/11/2019;669.66;240.2;514.71;1919.46;657.02;355.64
30/11/2019;1183.15;158;NA;2676.49;1421.24;710.09
01/12/2019;985.47;268.13;496.76;1272.81;667.68;1174.64
02/12/2019;468.56;314.68;550.62;2647.5;2239.19;427.73
03/12/2019;554.88;131.27;798.13;2038.89;1127.04;495.82
04/12/2019;400.6;276.64;456.46;1882.22;711.02;312.82
05/12/2019;286.75;85.65;482.26;530.67;185.4;657.02
06/12/2019;235.54;52.67;269.99;885.81;1158.56;339.15
07/12/2019;350.99;168.12;367.08;883.65;1185.03;519.23
08/12/2019;234.08;85.12;561.26;689.47;585.2;480.13
09/12/2019;660.74;229.69;461.78;420.55;369.74;915.84
10/12/2019;12975.08;458.85;6469.78;1703.73;1064.53;4583.71
11/12/2019;240.46;NA;584.54;555.41;243.92;393.81
12/12/2019;581.74;383.04;1005.48;1496.52;NA;NA
13/12/2019;641.06;492.5;NA;8425.72;6980.9;1612.23
14/12/2019;492.77;473.5;916.1;5293.8;680.3;2336.54
15/12/2019;770.87;208.31;588.53;1325.74;451.27;547.43
16/12/2019;NA;169.18;204.29;401.32;452.47;427.04
17/12/2019;594.91;308.83;261.08;770.87;469.79;273.18
18/12/2019;255.36;301.64;NA;623.35;722.91;297.07
19/12/2019;792.28;201.1;409.64;1977.44;399.63;521.11
20/12/2019;7646.82;1867.32;6995.8;5978.24;5619.12;5622.71
21/12/2019;598.5;669.92;1139.5;3500.03;5080.33;2446.51
22/12/2019;1523.04;2558.12;2665.05;9548.33;8384.45;1804.41
23/12/2019;1824.49;374.1;3558.28;6921.05;9632.13;3326.33
24/12/2019;811.3;529.07;2845.14;1904.83;3847.42;1895.52
25/12/2019;395.01;341.81;867.82;1047.38;1171.86;1216.95
26/12/2019;218.12;144.7;454.86;446.88;449.67;611.53
27/12/2019;300.58;228.63;261.88;553.28;506.2;237.8
28/12/2019;205.88;196.71;184.34;323.46;576.42;414.16
29/12/2019;309.62;183.54;1196.83;893.23;965.42;948.02
30/12/2019;779.52;439.7;1173.06;1803.88;1297.81;846.23
31/12/2019;NA;117.04;601.43;2574.88;1505.83;451.14
01/01/2020;542.64;53.87;713.41;497.95;176.89;976.22
02/01/2020;428.66;191.52;339.15;1368.17;1246.48;385.43
03/01/2020;79.8;268.13;124.49;960.53;668.32;561.39
04/01/2020;323.32;NA;1010.14;1712.51;1809.86;609.8
05/01/2020;333.7;146.9;482.66;1554.9;804.92;603.69
06/01/2020;947.62;66.1;944.3;781.24;471.09;663.14
07/01/2020;270.66;268.13;569.24;1679.79;919.83;315.21
08/01/2020;303.24;116.11;730.97;2113.37;1734.05;186.2
09/01/2020;275.04;248.58;474.01;1360.99;632.02;1544.13
10/01/2020;232.62;143.37;343.14;276.51;142.31;636.8
11/01/2020;258.95;71.69;222.11;1695.75;1860.14;801.46
12/01/2020;547.43;62.38;586.53;493.7;591.05;700.51
13/01/2020;387.83;98.02;437.57;312.82;245.78;364.95
14/01/2020;191.92;93.37;321.2;307.76;573.5;377.72
15/01/2020;228.76;126.08;321.2;775.23;736.55;370.8
16/01/2020;371.87;107.2;382.11;715.37;310.69;458.18
17/01/2020;394.74;98.95;429.59;1720.49;1514.87;523.49
18/01/2020;555.41;202.29;NA;1407.67;1773.27;1062.94
19/01/2020;1077.3;106.53;838.96;806.51;949.09;698.25
20/01/2020;714.61;82.99;404.59;2058.84;1690.43;644.38
21/01/2020;221.44;NA;337.16;1320.96;428.79;667.13
22/01/2020;341.81;NA;1216.29;1777.54;1451.7;841.22
23/01/2020;663.14;NA;502.74;1127.31;394.74;730.3
24/01/2020;137.26;370.54;385.57;526.68;441.56;316.54
25/01/2020;271.72;113.32;516.04;906.53;966.11;279.3
26/01/2020;480.66;301.64;723.39;1104.43;1058.15;816.09
27/01/2020;379.05;215.46;476.8;731.1;663.4;434.91
28/01/2020;228.76;188.33;909.45;3217.27;1634.3;994.18
29/01/2020;711.55;481.46;1492.53;2830.24;3587.68;1663.83
30/01/2020;478.93;217.06;1179.18;1174.26;934.86;746.13
31/01/2020;655.42;497.42;972.76;658.8;609.67;981.94
01/02/2020;288.61;NA;601.16;595.82;791.62;467.5
02/02/2020;591.58;308.83;758.1;1346.62;1512.07;1727.54
03/02/2020;1223.33;567.64;1675.8;755.44;1162.37;641.59
04/02/2020;4447.92;4450.05;13601.91;8282.18;16999.13;NA
05/02/2020;14972.08;9516.15;13693.68;6518.86;7289.73;8632.23
06/02/2020;634.54;171.57;574.56;1029.95;893.76;653.56
07/02/2020;943.24;590.39;1361.52;917.7;1025.43;1612.09
08/02/2020;514.71;329.84;648.38;641.86;203.36;934.32
09/02/2020;400.33;434.11;422.94;586.26;518.7;1157.1
10/02/2020;497.95;2040.88;941.64;2143.43;3047.03;1298.74
11/02/2020;1554.37;2660.93;NA;6152.05;5572.97;8977.5
12/02/2020;535.32;530.67;2819.6;3369.95;3719.74;2995.16
13/02/2020;1056.02;2641.91;703.17;1098.58;1077.3;856.65
14/02/2020;574.56;1001.89;2378.04;3615.74;3272.2;1392.51
15/02/2020;1149.12;714.88;886.31;1037.4;428.26;811.57
16/02/2020;390.62;701.58;810.77;275.31;364.02;429.59
17/02/2020;183.14;2312.6;383.04;414.96;485.72;301.64
18/02/2020;1280.12;612.86;702.24;529.87;1734.05;1034.08
19/02/2020;874.61;2297.18;1480.29;2179.6;2816.27;3195.99
20/02/2020;836.57;1070.12;497.95;864.5;391.02;1047.77
21/02/2020;819.94;427.06;1386.92;1107.22;867.82;1180.51
22/02/2020;499.68;1042.72;560.6;466.83;315.61;706.63
23/02/2020;1114.67;1125.58;2600.15;2362.08;2500.4;1852.16
24/02/2020;2152.47;2604.14;2553.6;3650.85;1885.27;1921.32
25/02/2020;244.19;327.18;576.42;520.43;359.5;264.94
26/02/2020;7149.28;5108.4;9318.65;8563.47;NA;6869.18
27/02/2020;1338.51;1400.09;822.34;2038.89;3259.16;1732.02
28/02/2020;6266.96;1320.42;2868.28;5302.37;8354.79;3234.29
29/02/2020;508.46;1083.82;885.09;1058.15;1159.1;502.21
01/03/2020;NA;1436.4;694.41;1213.76;563.12;465.77
02/03/2020;2608.13;1637.5;2902.59;9481.84;9752.36;3861.26
03/03/2020;NA;964.78;2427.52;2406.37;2582.06;1766.24
04/03/2020;3701.66;588.92;1428.55;1110.82;1163.48;1383.2
05/03/2020;700.24;504.87;1209.37;7964.71;7790.32;1502.37
06/03/2020;NA;1104.96;1324.68;5212.74;2635.79;1310.85
07/03/2020;5932.07;2351.44;2723.04;2764.67;2181.2;2960.98
08/03/2020;661.68;1843.38;869.82;2159.39;462.31;950.95
09/03/2020;2068.42;1637.76;1051.23;1673.94;2189.71;1292.1
10/03/2020;709.95;NA;1288.77;1864.13;1233.58;609.01
11/03/2020;NA;1854.82;772.46;1052.16;750.52;723.52
12/03/2020;NA;3746.34;754.11;1240.09;1161.09;238.47
13/03/2020;735.49;1771.56;1272.81;1700.27;1415.12;827.93
14/03/2020;2491.62;872.61;1840.36;2962.08;3411.45;1458.35
15/03/2020;1068.92;2316.19;610.74;2527;1239.03;489.71
16/03/2020;530.8;1561.69;640.53;909.72;488.38;868.76
17/03/2020;560.46;2625.02;496.22;553.01;411.5;538.12
18/03/2020;635.21;3669.2;663.94;478.53;311.22;752.91
19/03/2020;724.45;2958.72;680.96;621.38;365.75;750.12
20/03/2020;929.94;2783.69;691.6;1127.17;948.82;1121.19
21/03/2020;908.92;3000.48;651.17;1366.18;1058.15;699.31
22/03/2020;2681.28;6166.94;3284.97;6611.03;5592.38;2365.35
23/03/2020;3541.66;5069.16;4716.57;7708.68;6996.5;3904
24/03/2020;1340.11;4786.27;1720.49;3858.06;2867.48;2107.52
25/03/2020;2622.23;4639.57;1535.62;8369.69;6062.54;4754.48
26/03/2020;1353.27;3113;1024.1;3872.62;2558.79;1169.34
27/03/2020;665.53;NA;1331.06;2410.76;702.24;1587.49
28/03/2020;788.03;4832.16;684.68;809.97;1203.38;1225.2
29/03/2020;1072.51;NA;NA;965.58;915.7;1021.17
30/03/2020;3255.84;3908.6;2574.99;6497.76;6245.15;1573.6
31/03/2020;3125.23;6023.84;4195.97;4483.56;5541.05;2183.06
01/04/2020;584.4;2533.52;829.79;1508.09;842.69;798.53
02/04/2020;445.28;3577.83;489.31;811.7;440.9;634.41
03/04/2020;720.19;3881.47;656.36;661.81;610.47;727.78
04/04/2020;736.55;3642.47;606.88;1574.99;931;1283.45
05/04/2020;1497.58;3577.7;2309.01;3065.38;1441.85;1030.62
06/04/2020;677.77;2779.7;1050.97;2047.14;NA;1141.14
07/04/2020;979.15;3662.82;912.11;1222.67;NA;784.7
08/04/2020;940.04;3581.42;859.18;1272.81;NA;955.21
09/04/2020;665.66;2980.8;543.7;692.26;612.86;938.45
10/04/2020;792.02;3191.2;510.72;689.6;552.22;751.32
11/04/2020;963.98;3144.25;728.04;612.73;869.02;1120.92
12/04/2020;1232.11;2463.69;1668.35;1289.83;945.1;999.89
13/04/2020;1132.76;NA;2189.85;1448.37;1242.88;1432.41
14/04/2020;6348.09;5429.59;5846.68;13919.91;15641.07;4729.48
15/04/2020;915.04;4717.38;1245.68;865.83;1575.92;840.29
16/04/2020;707.16;4021.92;929.94;1147.12;873.81;692.4
17/04/2020;911.18;3891.58;1422.43;713.41;472.42;714.48
18/04/2020;1005.48;4486.49;1349.02;736.82;859.18;615.26
19/04/2020;642.39;4273.29;1772.62;1122.65;2517.42;1218.21
20/04/2020;1766.71;1798.16;1611.96;3721.87;4468.8;1181.44
21/04/2020;1260.31;1931.16;1262.44;3809.65;2135.18;908.52
22/04/2020;437.44;4103.71;744.8;5547.56;5284.22;1272.54
23/04/2020;1314.04;4628.4;1061.34;1853.49;1441.85;977.55
24/04/2020;1032.08;4279.67;1505.03;1995.53;1102.3;1411.26
25/04/2020;1720.49;2766.4;2554.4;2383.09;1984.89;2047.14
26/04/2020;1049.1;6284.25;1292.76;787.89;862.64;959.73
27/04/2020;973.56;949.62;1342.9;1062.14;1048.57;851.2
28/04/2020;1627.92;2795.79;2489.76;1052.3;3656.84;3459.73
29/04/2020;1074.64;964.25;3300.26;1899.24;3679.58;2635
30/04/2020;1072.51;1096.72;1124.52;1547.72;7825.45;1099.24
01/05/2020;884.05;2764.27;708.62;2343.73;5109.33;920.36
02/05/2020;2867.48;3043.04;3321.68;2084.35;3519.18;2709.21
03/05/2020;2446.14;1807.2;1416.18;2387.62;2627.42;1312.71
04/05/2020;808.64;5013.57;995.9;1635.9;1615.28;801.99
05/05/2020;1686.97;1536.15;1443.85;1673.94;1605.31;957.6
06/05/2020;1713.04;3271.8;1908.55;3593.53;3881.47;1672.61
07/05/2020;659.15;3843.57;558.47;976.75;1374.69;593.71
08/05/2020;521.89;5169.84;849.87;755.44;565.25;927.68
09/05/2020;1293.96;4684.79;1477.9;680.56;811.96;944.83
10/05/2020;1587.22;851.2;475.48;3588.32;3177.94;1833.34
11/05/2020;3467.44;1187.42;2220.04;4782.01;5124.76;3841.57
12/05/2020;1299.14;2279.09;856.92;5665.8;4906.72;1881.15
13/05/2020;1170.67;359.5;1185.45;3473.96;3269.41;1225.53
14/05/2020;1138.06;3357.58;2200.88;3682.41;2771.05;2848.67
15/05/2020;2771.72;1319.09;1995;1926.77;1677.93;2181.53
16/05/2020;1421.64;1215.75;1902.43;3413.84;2844.87;733.11
17/05/2020;825.76;4256.53;583.16;723.52;555.14;590.12
18/05/2020;885.25;2916.69;872.75;2059.9;998.96;1860.61
19/05/2020;1549.18;1465.13;945.1;2650.56;2323.24;2020.27
20/05/2020;1079.69;2484.44;1484.28;2014.55;1893.92;1100.58
21/05/2020;851.86;4919.94;625.63;1762.65;1011.07;726.18
22/05/2020;893.76;3994.12;825.26;1617.28;991.12;689.47
23/05/2020;1255.25;6068.39;1765.18;3985.29;5328.25;1592.01
24/05/2020;1263.37;1716.1;832.05;2464.22;1835.4;1103.9
25/05/2020;NA;3859.13;1399.82;1424.96;576.95;1881.15
26/05/2020;1488.67;4213.44;1298.75;2408.36;3408.79;1248.47
27/05/2020;1275.74;4467.2;1058.81;917.3;1326.81;861.84
28/05/2020;685.22;2698.04;1492.26;2848.86;3959.82;856.65
29/05/2020;2490.42;5580.41;2346.12;2182.8;3530.54;1995
30/05/2020;886.98;2279.35;775.52;1147.92;1979.04;1035.85
31/05/2020;853.33;5079.54;744.8;1702.8;2111.98;963.23
01/06/2020;778.05;5730.97;593.05;1631.51;948.02;732.03
02/06/2020;3753.79;4843.86;4012.61;2425.25;1293.29;4223.02
03/06/2020;3149.44;5827.79;4300.02;3174.04;5186.34;2592.7
04/06/2020;2476.19;NA;1878.09;1964.41;2814.81;2486.97
05/06/2020;1127.57;3139.73;1297.02;2077.99;2806.97;1971.06
06/06/2020;1487.47;1882.88;2097.14;2238.39;2299.57;1698.68
07/06/2020;3112.2;3016.44;2175.35;2042.22;3350.27;2844.07
08/06/2020;1314.04;2513.7;NA;2506.78;1955.9;2266.32
09/06/2020;1576.45;5958.4;1220.54;1847.5;1181.04;1661.57
10/06/2020;957.73;3413.45;1276.4;1757.73;3303.72;826.24
11/06/2020;1151.51;1904.56;NA;1808.93;1222.67;1962.45
12/06/2020;565.25;1653.46;700.11;1407.67;403.79;888.44
13/06/2020;852.8;2561.18;2104.33;2791.39;2376.04;1679.79
14/06/2020;695.86;2181.2;NA;1967.13;1698.54;893.76
15/06/2020;1664.1;612.86;1157.1;2883.57;1806.01;988.06
16/06/2020;884.05;3770.55;878.86;1668.62;1813.32;2473.8
17/06/2020;1369.23;1500.9;775.66;1538.71;1457.15;2854.88
18/06/2020;1288.77;3077.09;1605.97;3633.83;4036.28;1266.16
19/06/2020;805.98;3805;1549.45;3625.85;3148.38;2547.22
20/06/2020;598.23;2445.74;1474.7;941.64;466.83;1351.81
21/06/2020;4695.96;788.02;2350.11;1044.58;596.11;2836.89
22/06/2020;3669.87;1843.38;949.62;1757.73;1288.24;1186.89
23/06/2020;1452.76;3533.14;447.81;745.46;488.78;595.84
24/06/2020;1580.04;4617.09;2490.29;3304.52;2728.63;1191.68
25/06/2020;1379.74;5925.82;1486.67;3909.4;2668.51;1208.31
26/06/2020;1670.64;5293.13;1439.59;1122.95;804.65;880.99
27/06/2020;741.08;3664.15;1108.95;927.01;871.42;734.56
28/06/2020;567.64;3291.88;718.73;1113.48;1070.12;734.43
29/06/2020;949.09;1791.24;1371.36;2834.9;1950.31;1152.71
30/06/2020;631.22;4647.55;1097.25;1855.62;1703.73;602.49
01/07/2020;472.42;3496.57;1334.26;2285.47;1889.66;1107.22
02/07/2020;700.24;4242.7;2189.31;2476.6;2686.23;1396.9
03/07/2020;5854.13;1750.41;2692.32;3225.52;5479.87;4201.47
04/07/2020;695.46;4440.07;870.48;2161.52;2734.44;776.72
05/07/2020;722.72;4803.96;470.29;809.97;396.61;447.68
06/07/2020;518.7;5809.97;872.75;1052.96;545.83;2152.47
07/07/2020;NA;5340.22;3145.18;4692.51;7174.95;2500.67
08/07/2020;743.47;5003.46;646.38;888.44;562.59;813.96
09/07/2020;624.04;6210.97;988.72;1072.51;391.02;546.63
10/07/2020;646.11;5073.15;950.15;795.87;721.79;806.11
11/07/2020;2514.23;2300.37;1290.37;3899.56;4313.99;1064.13
12/07/2020;NA;5283.96;1074.64;3195.19;2653.35;628.56
13/07/2020;NA;6249.54;1228.92;2542.16;2625.42;1149.92
14/07/2020;1098.58;1191.55;1018.38;1812.66;1100.58;552.62
15/07/2020;828.32;2284.81;833.11;1109.22;1296.35;641.59
16/07/2020;929.94;2777.57;1086.61;1642.82;458.18;1605.04
17/07/2020;1307.12;3747.28;1761.98;2638.19;2519.29;1037.4
18/07/2020;1219.34;4818.06;1642.68;2815.34;2393.87;967.84
19/07/2020;642.53;4778.82;816.22;2063.13;684.29;919.83
20/07/2020;565.38;4716.05;1091.66;830.72;404.32;880.73
21/07/2020;567.11;3513.33;744.8;1025.03;582.54;742.14
22/07/2020;689.87;4115.29;1404.08;2719.58;7000.06;1021.44
23/07/2020;1283.1;4548.6;800.39;889.5;416.02;765.68
24/07/2020;NA;6099.91;5676.69;4031.78;5116.78;3590.29
25/07/2020;724.32;2781.83;655.42;1174.66;1210.17;1333.19
26/07/2020;692.66;4063.42;778.05;1566.74;685.08;428.53
27/07/2020;693.73;4732.14;497.95;1109.75;438.9;1153.78
28/07/2020;558.6;4620.42;710.22;686.28;1422.44;667.53
29/07/2020;711.28;4365.06;463.64;1040.59;855.46;NA
30/07/2020;969.57;4403.36;1034.21;877.8;325.58;NA
31/07/2020;893.76;4806.62;888.17;1497.45;1217.35;NA
01/08/2020;2545.62;5088.05;1896.05;869.29;258.95;NA
02/08/2020;1970.93;4290.05;1957.76;5969.04;3160.08;NA
03/08/2020;2583.52;1345.43;1105.63;NA;2017.74;NA
04/08/2020;5781.51;1177.05;1326.67;NA;4177.26;NA
05/08/2020;1799.22;3940.39;710.22;NA;629.36;745.73
06/08/2020;549.29;4093.74;448.48;NA;620.44;612.73
07/08/2020;880.99;4412.41;687.08;651.97;464.84;676.7
08/08/2020;685.22;3752.59;454.73;1138.35;421.34;626.7
09/08/2020;840.29;3902.75;498.75;520.69;234.08;874.34
10/08/2020;895.89;5011.44;1462.2;951.22;793.21;818.75
11/08/2020;863.7;3716.55;683.35;2405.18;585.6;763.42
12/08/2020;929.94;4782.68;1273.61;893.76;1952.92;452.86
13/08/2020;1180.38;4191.1;639.86;1159.1;712.75;1664.05
14/08/2020;761.96;1945.79;387.7;2632.74;2077.99;999.1
15/08/2020;1071.45;3865.51;491.57;694.13;553.01;316.54
16/08/2020;3060.33;397.94;1981.7;864.5;623.24;1745.23
17/08/2020;1411.26;1677.93;884.05;2003.78;1454.36;1163.75
18/08/2020;558.47;2281.88;636.8;2110.63;1167.08;689.47
19/08/2020;478.33;3364.37;NA;970.9;2699.37;577.22
20/08/2020;489.97;4007.02;NA;831.38;536.26;547.43
21/08/2020;513.91;4484.09;811.7;782.04;454.86;580.94
22/08/2020;738.15;8776.4;787.36;954.41;1021.71;936.32
23/08/2020;1141.94;859.58;1535.35;3484.6;4040.67;830.72
24/08/2020;1024.76;2269.51;1154.44;2211.26;1824.49;574.56
25/08/2020;801.59;4811.94;683.35;2499.34;1177.05;449.54
26/08/2020;687.08;1374.69;1061.34;927.54;1593.87;488.38
27/08/2020;859.18;4798.64;627.76;2248.9;1161.09;610.47
28/08/2020;1783.43;1072.51;1434.67;2974.54;2726.5;1856.95
29/08/2020;2863.76;4494.34;NA;6048.04;3411.72;3048.36
30/08/2020;3936.93;2407.96;NA;3926.69;7763.21;4029.1
31/08/2020;560.46;2918.55;NA;2226.42;5644.27;659.55
01/09/2020;890.57;2173.22;NA;1396.9;1673.94;879.4
02/09/2020;1878.62;762.89;1359.26;3311.83;2813.75;1317.9
03/09/2020;768.74;2286.27;513.51;798.8;544.77;627.76
04/09/2020;525.08;1335.85;400.6;640.53;391.02;644.38
05/09/2020;593.98;2358.09;695.86;777.78;550.62;867.16
06/09/2020;2750.44;1091.53;1289.83;1111.88;651.7;1113.88
07/09/2020;3291.75;1984.36;2161.6;2453.85;1220.28;2094.75
08/09/2020;519.36;3398.28;359.9;1580.31;1469.92;536.26
09/09/2020;345.8;2126.67;881.79;990.58;956.8;778.32
10/09/2020;371.87;1398.1;391.02;784.83;453.26;621.64
11/09/2020;513.91;2349.31;550.62;1678.06;2463.69;924.62
12/09/2020;440.5;2258.87;320.4;556.74;413.23;539.45
13/09/2020;461.78;4223.02;398.47;1632.71;867.69;335.16
14/09/2020;767.68;3603.24;855.46;2159.39;2440.28;696.39
